id,dock.id,dock.name,ship.name,route.nameroute,position.berth_letter,timetable.startdate,timetable.enddate,timetable.starttime,timetable.endtime,timetable.duration,changed_schedule.ship_name,changed_schedule.type,schedule_start,schedule_end,arrival_time,departure_time,latitude,longitude,hour,distance_km
1061844,33,Крымский мост,Москва-46,Разовый подход,A,1718917200,1727643600,1175.0,1180,5,,,6/21/2024,9/30/2024,1900-01-01 19:35:00,7:40:00 PM,37.596061,55.732427,19.0,6.377717310081508
1087845,49,Новоспасский,Москва-24,Разовый подход,A,1719781200,1727643600,1180.0,1190,10,,,7/1/2024,9/30/2024,1900-01-01 19:40:00,7:50:00 PM,37.653392,55.730281,19.0,9.171985215619966
1097602,72,Андреевский,М-250,Разовый подход,A,1719954000,1722373200,1180.0,1185,5,,,7/3/2024,7/31/2024,1900-01-01 19:40:00,7:45:00 PM,37.572238,55.711646,19.0,11.329039329356725
972472,44,Кленовый бульвар,Благодать,Разовый подход,A,1724706000,1724706000,1185.0,1220,35,,,8/27/2024,8/27/2024,1900-01-01 19:45:00,8:20:00 PM,37.67215,55.686457,19.0,30.67223041486044
988798,57,Троице-Лыково,Амстердам,Разовый подход,A,1716930000,1731618000,1190.0,1220,30,,,5/29/2024,11/15/2024,1900-01-01 19:50:00,8:20:00 PM,37.409289,55.79192,19.0,22.7650116245576
1097537,47,Красный октябрь,ОМ-349,Разовый подход,A,1719954000,1719954000,1195.0,1200,5,,,7/3/2024,7/3/2024,1900-01-01 19:55:00,8:00:00 PM,37.610627,55.745129,19.0,1.9686105202591426
1048320,33,Крымский мост,Виктор Потапов,Разовый подход,B,1718571600,1727643600,1195.0,1200,5,,,6/17/2024,9/30/2024,1900-01-01 19:55:00,8:00:00 PM,37.596061,55.732427,19.0,1.0641543366758641
1097611,32,Нескучный сад,М-250,Разовый подход,B,1719954000,1722373200,1195.0,1200,5,,,7/3/2024,7/31/2024,1900-01-01 19:55:00,8:00:00 PM,37.590694,55.722427,19.0,17.905928866403766
1099454,71,Северный речной вокзал,Анна Каренина,Разовый подход,6,1719954000,1719954000,1200.0,1230,30,,,7/3/2024,7/3/2024,1900-01-01 20:00:00,8:30:00 PM,37.466138,55.851125,20.0,12.727727971600558
840276,48,Сити – Экспоцентр,Крокус,Разовый подход,A,1723842000,1723842000,1200.0,1230,30,,,8/17/2024,8/17/2024,1900-01-01 20:00:00,8:30:00 PM,37.546796,55.748745,20.0,3.1542783825000704
1097645,67,Лужники - Центральный,Полковник Новгородов,Разовый подход,A,1719954000,1722373200,1200.0,1205,5,,,7/3/2024,7/31/2024,1900-01-01 20:00:00,8:05:00 PM,37.549501,55.713129,20.0,5.449432530001139
985392,33,Крымский мост,Соболь,Разовый подход,A,1716843600,1731531600,1205.0,1215,10,,,5/28/2024,11/14/2024,1900-01-01 20:05:00,8:15:00 PM,37.596061,55.732427,20.0,16.414337517011138
999750,39,Марьино,Натали,Разовый подход,A,1717189200,1727643600,1205.0,1215,10,,,6/1/2024,9/30/2024,1900-01-01 20:05:00,8:15:00 PM,37.725065,55.641785,20.0,20.7544306065398
1097655,45,Воробьевы горы,Полковник Новгородов,Разовый подход,B,1719954000,1722373200,1210.0,1215,5,,,7/3/2024,7/31/2024,1900-01-01 20:10:00,8:15:00 PM,37.546826,55.711738,20.0,11.961674819728353
1087882,49,Новоспасский,Москва-46,Разовый подход,A,1719781200,1727643600,1220.0,1230,10,,,7/1/2024,9/30/2024,1900-01-01 20:20:00,8:30:00 PM,37.653392,55.730281,20.0,9.171985215619966
1097664,72,Андреевский,Полковник Новгородов,Разовый подход,A,1719954000,1722373200,1225.0,1230,5,,,7/3/2024,7/31/2024,1900-01-01 20:25:00,8:30:00 PM,37.572238,55.711646,20.0,4.324028595442598
975923,48,Сити – Экспоцентр,Ривер Палас 2,Разовый подход,C,1720040400,1720040400,1225.0,1235,10,,,7/4/2024,7/4/2024,1900-01-01 20:25:00,8:35:00 PM,37.546796,55.748745,20.0,12.727727971600558
1099437,71,Северный речной вокзал,Ровесник,Разовый подход,9,1719954000,1719954000,1230.0,1260,30,,,7/3/2024,7/3/2024,1900-01-01 20:30:00,9:00:00 PM,37.466138,55.851125,20.0,15.299973978821708
1097572,67,Лужники - Центральный,М-250,Разовый подход,A,1719954000,1722373200,1230.0,1235,5,,,7/3/2024,7/31/2024,1900-01-01 20:30:00,8:35:00 PM,37.549501,55.713129,20.0,5.449432530001139
1055300,33,Крымский мост,Москва-24,Разовый подход,A,1718830800,1727643600,1235.0,1240,5,,,6/20/2024,9/30/2024,1900-01-01 20:35:00,8:40:00 PM,37.596061,55.732427,20.0,0.0
960181,33,Крымский мост,Волна,Разовый подход,B,1716238800,1731790800,1240.0,1250,10,,,5/21/2024,11/17/2024,1900-01-01 20:40:00,8:50:00 PM,37.596061,55.732427,20.0,5.7703402656777465
1097582,45,Воробьевы горы,М-250,Разовый подход,B,1719954000,1722373200,1240.0,1245,5,,,7/3/2024,7/31/2024,1900-01-01 20:40:00,8:45:00 PM,37.546826,55.711738,20.0,4.96803942291709
1097673,32,Нескучный сад,Полковник Новгородов,Разовый подход,B,1719954000,1722373200,1240.0,1245,5,,,7/3/2024,7/31/2024,1900-01-01 20:40:00,8:45:00 PM,37.590694,55.722427,20.0,17.905928866403766
1099461,71,Северный речной вокзал,Персей,Разовый подход,6,1719954000,1719954000,1245.0,1260,15,,,7/3/2024,7/3/2024,1900-01-01 20:45:00,9:00:00 PM,37.466138,55.851125,20.0,6.286817333062253
988790,93,Серебряный бор-3,Амстердам,Разовый подход,A,1716930000,1731618000,1245.0,1250,5,,,5/29/2024,11/15/2024,1900-01-01 20:45:00,8:50:00 PM,37.444882,55.785127,20.0,13.054359312076024
1097498,45,Воробьевы горы,ОМ-349,Разовый подход,B,1719954000,1719954000,1250.0,1255,5,,,7/3/2024,7/3/2024,1900-01-01 20:50:00,8:55:00 PM,37.546826,55.711738,20.0,2.825697112619979
1097603,72,Андреевский,М-250,Разовый подход,A,1719954000,1722373200,1255.0,1260,5,,,7/3/2024,7/31/2024,1900-01-01 20:55:00,9:00:00 PM,37.572238,55.711646,20.0,17.683489276906624
988782,75,Серебряный бор-2,Амстердам,Разовый подход,A,1716930000,1731618000,1265.0,1270,5,,,5/29/2024,11/15/2024,1900-01-01 21:05:00,9:10:00 PM,37.424496,55.785823,21.0,19.649934261308974
938752,33,Крымский мост,Морис,Разовый подход,B,1715634000,1731790800,1270.0,1280,10,,,5/14/2024,11/17/2024,1900-01-01 21:10:00,9:20:00 PM,37.596061,55.732427,21.0,1.0641543366758641
1097612,32,Нескучный сад,М-250,Разовый подход,B,1719954000,1722373200,1270.0,1275,5,,,7/3/2024,7/31/2024,1900-01-01 21:10:00,9:15:00 PM,37.590694,55.722427,21.0,0.0
1097518,32,Нескучный сад,ОМ-349,Разовый подход,C,1719954000,1719954000,1270.0,1275,5,,,7/3/2024,7/3/2024,1900-01-01 21:10:00,9:15:00 PM,37.590694,55.722427,21.0,4.65317921436744
1097646,67,Лужники - Центральный,Полковник Новгородов,Разовый подход,A,1719954000,1722373200,1275.0,1280,5,,,7/3/2024,7/31/2024,1900-01-01 21:15:00,9:20:00 PM,37.549501,55.713129,21.0,17.070845466932802
988799,57,Троице-Лыково,Амстердам,Разовый подход,A,1716930000,1731618000,1280.0,1310,30,,,5/29/2024,11/15/2024,1900-01-01 21:20:00,9:50:00 PM,37.409289,55.79192,21.0,27.681867923433046
1087833,49,Новоспасский,Москва-24,Разовый подход,A,1719781200,1727643600,1280.0,1290,10,,,7/1/2024,9/30/2024,1900-01-01 21:20:00,9:30:00 PM,37.653392,55.730281,21.0,4.385362726408035
949646,44,Кленовый бульвар,Олимпиада,Разовый подход,A,1726347600,1726347600,1285.0,1310,25,,,9/15/2024,9/15/2024,1900-01-01 21:25:00,9:50:00 PM,37.67215,55.686457,21.0,7.075834721360583
999751,39,Марьино,Натали,Разовый подход,A,1717189200,1727643600,1285.0,1300,15,,,6/1/2024,9/30/2024,1900-01-01 21:25:00,9:40:00 PM,37.725065,55.641785,21.0,16.414337517011138
1061845,33,Крымский мост,Москва-46,Разовый подход,A,1718917200,1727643600,1285.0,1290,5,,,6/21/2024,9/30/2024,1900-01-01 21:25:00,9:30:00 PM,37.596061,55.732427,21.0,5.7703402656777465
1097656,45,Воробьевы горы,Полковник Новгородов,Разовый подход,B,1719954000,1722373200,1285.0,1290,5,,,7/3/2024,7/31/2024,1900-01-01 21:25:00,9:30:00 PM,37.546826,55.711738,21.0,11.961674819728353
985406,49,Новоспасский,Соболь,Разовый подход,A,1716843600,1731531600,1290.0,1300,10,,,5/28/2024,11/14/2024,1900-01-01 21:30:00,9:40:00 PM,37.653392,55.730281,21.0,11.650555850594806
1097647,67,Лужники - Центральный,Полковник Новгородов,Разовый подход,A,1719954000,1722373200,1290.0,1295,5,,,7/3/2024,7/31/2024,1900-01-01 21:30:00,9:35:00 PM,37.549501,55.713129,21.0,5.449432530001139
1061846,33,Крымский мост,Виктор Потапов,Разовый подход,A,1718917200,1727643600,1295.0,1300,5,,,6/21/2024,9/30/2024,1900-01-01 21:35:00,9:40:00 PM,37.596061,55.732427,21.0,1.9686105202591426
1097538,47,Красный октябрь,ОМ-349,Разовый подход,A,1719954000,1719954000,1295.0,1300,5,,,7/3/2024,7/3/2024,1900-01-01 21:35:00,9:40:00 PM,37.610627,55.745129,21.0,5.188913985197226
1097665,72,Андреевский,Полковник Новгородов,Разовый подход,A,1719954000,1722373200,1300.0,1305,5,,,7/3/2024,7/31/2024,1900-01-01 21:40:00,9:45:00 PM,37.572238,55.711646,21.0,2.531616105851968
1097573,67,Лужники - Центральный,М-250,Разовый подход,A,1719954000,1722373200,1305.0,1310,5,,,7/3/2024,7/31/2024,1900-01-01 21:45:00,9:50:00 PM,37.549501,55.713129,21.0,11.650555850594806
920256,49,Новоспасский,Благодать,Разовый подход,A,1720645200,1720645200,1310.0,1320,10,,,7/11/2024,7/11/2024,1900-01-01 21:50:00,10:00:00 PM,37.653392,55.730281,21.0,11.964031215883622
985350,48,Сити – Экспоцентр,Волна,Разовый подход,B,1716843600,1731790800,1310.0,1325,15,,,5/28/2024,11/17/2024,1900-01-01 21:50:00,10:05:00 PM,37.546796,55.748745,21.0,3.2625955335761714
1097583,45,Воробьевы горы,М-250,Разовый подход,B,1719954000,1722373200,1315.0,1320,5,,,7/3/2024,7/31/2024,1900-01-01 21:55:00,10:00:00 PM,37.546826,55.711738,21.0,4.96803942291709
1097674,32,Нескучный сад,Полковник Новгородов,Разовый подход,B,1719954000,1722373200,1315.0,1320,5,,,7/3/2024,7/31/2024,1900-01-01 21:55:00,10:00:00 PM,37.590694,55.722427,21.0,12.119213296533564
837921,42,Меловой,Адмиралъ,Разовый подход,A,1719954000,1720040400,1320.0,600,2880,,,7/3/2024,7/4/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837924,42,Меловой,Адмиралъ,Разовый подход,A,1720040400,1720126800,1320.0,600,2880,,,7/4/2024,7/5/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837927,42,Меловой,Адмиралъ,Разовый подход,A,1720213200,1720299600,1320.0,600,2880,,,7/6/2024,7/7/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837931,42,Меловой,Адмиралъ,Разовый подход,A,1720299600,1720386000,1320.0,600,2880,,,7/7/2024,7/8/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837933,42,Меловой,Адмиралъ,Разовый подход,A,1720386000,1720472400,1320.0,600,2880,,,7/8/2024,7/9/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837935,42,Меловой,Адмиралъ,Разовый подход,A,1720472400,1720558800,1320.0,600,2880,,,7/9/2024,7/10/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837938,42,Меловой,Адмиралъ,Разовый подход,A,1720558800,1720645200,1320.0,600,2880,,,7/10/2024,7/11/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837939,42,Меловой,Адмиралъ,Разовый подход,A,1720645200,1720731600,1320.0,600,2880,,,7/11/2024,7/12/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837942,42,Меловой,Адмиралъ,Разовый подход,A,1720731600,1720818000,1320.0,600,2880,,,7/12/2024,7/13/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837945,42,Меловой,Адмиралъ,Разовый подход,A,1720818000,1720904400,1320.0,600,2880,,,7/13/2024,7/14/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837946,42,Меловой,Адмиралъ,Разовый подход,A,1720904400,1720990800,1320.0,600,2880,,,7/14/2024,7/15/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837948,42,Меловой,Адмиралъ,Разовый подход,A,1720990800,1721077200,1320.0,600,2880,,,7/15/2024,7/16/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837950,42,Меловой,Адмиралъ,Разовый подход,A,1721077200,1721163600,1320.0,600,2880,,,7/16/2024,7/17/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837951,42,Меловой,Адмиралъ,Разовый подход,A,1721163600,1721250000,1320.0,600,2880,,,7/17/2024,7/18/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837954,42,Меловой,Адмиралъ,Разовый подход,A,1721250000,1721336400,1320.0,600,2880,,,7/18/2024,7/19/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837955,42,Меловой,Адмиралъ,Разовый подход,A,1721336400,1721422800,1320.0,600,2880,,,7/19/2024,7/20/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837958,42,Меловой,Адмиралъ,Разовый подход,A,1721422800,1721509200,1320.0,600,2880,,,7/20/2024,7/21/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837959,42,Меловой,Адмиралъ,Разовый подход,A,1721509200,1721595600,1320.0,600,2880,,,7/21/2024,7/22/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837962,42,Меловой,Адмиралъ,Разовый подход,A,1721595600,1721682000,1320.0,600,2880,,,7/22/2024,7/23/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837963,42,Меловой,Адмиралъ,Разовый подход,A,1721682000,1721768400,1320.0,600,2880,,,7/23/2024,7/24/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837966,42,Меловой,Адмиралъ,Разовый подход,A,1721768400,1721854800,1320.0,600,2880,,,7/24/2024,7/25/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837967,42,Меловой,Адмиралъ,Разовый подход,A,1721854800,1721941200,1320.0,600,2880,,,7/25/2024,7/26/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837968,42,Меловой,Адмиралъ,Разовый подход,A,1721941200,1722027600,1320.0,600,2880,,,7/26/2024,7/27/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837978,42,Меловой,Адмиралъ,Разовый подход,A,1722027600,1722114000,1320.0,600,2880,,,7/27/2024,7/28/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837979,42,Меловой,Адмиралъ,Разовый подход,A,1722114000,1722200400,1320.0,600,2880,,,7/28/2024,7/29/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837980,42,Меловой,Адмиралъ,Разовый подход,A,1722200400,1722286800,1320.0,600,2880,,,7/29/2024,7/30/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837986,42,Меловой,Адмиралъ,Разовый подход,A,1722286800,1722373200,1320.0,600,2880,,,7/30/2024,7/31/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837987,42,Меловой,Адмиралъ,Разовый подход,A,1722373200,1722459600,1320.0,600,2880,,,7/31/2024,8/1/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837989,42,Меловой,Адмиралъ,Разовый подход,A,1722459600,1722546000,1320.0,600,2880,,,8/1/2024,8/2/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837990,42,Меловой,Адмиралъ,Разовый подход,A,1722546000,1722632400,1320.0,600,2880,,,8/2/2024,8/3/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837991,42,Меловой,Адмиралъ,Разовый подход,A,1722632400,1722718800,1320.0,600,2880,,,8/3/2024,8/4/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
837992,42,Меловой,Адмиралъ,Разовый подход,A,1722718800,1722805200,1320.0,600,2880,,,8/4/2024,8/5/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838002,42,Меловой,Адмиралъ,Разовый подход,A,1722805200,1722891600,1320.0,600,2880,,,8/5/2024,8/6/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838005,42,Меловой,Адмиралъ,Разовый подход,A,1722891600,1722978000,1320.0,600,2880,,,8/6/2024,8/7/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838006,42,Меловой,Адмиралъ,Разовый подход,A,1722978000,1723064400,1320.0,600,2880,,,8/7/2024,8/8/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838007,42,Меловой,Адмиралъ,Разовый подход,A,1723064400,1723150800,1320.0,600,2880,,,8/8/2024,8/9/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838008,42,Меловой,Адмиралъ,Разовый подход,A,1723150800,1723237200,1320.0,600,2880,,,8/9/2024,8/10/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838009,42,Меловой,Адмиралъ,Разовый подход,A,1723237200,1723323600,1320.0,600,2880,,,8/10/2024,8/11/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838028,42,Меловой,Адмиралъ,Разовый подход,A,1723323600,1723410000,1320.0,600,2880,,,8/11/2024,8/12/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838068,42,Меловой,Адмиралъ,Разовый подход,A,1723410000,1723496400,1320.0,600,2880,,,8/12/2024,8/13/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838078,42,Меловой,Адмиралъ,Разовый подход,A,1723496400,1723582800,1320.0,600,2880,,,8/13/2024,8/14/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838079,42,Меловой,Адмиралъ,Разовый подход,A,1723582800,1723669200,1320.0,600,2880,,,8/14/2024,8/15/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838131,42,Меловой,Адмиралъ,Разовый подход,A,1723669200,1723755600,1320.0,600,2880,,,8/15/2024,8/16/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838132,42,Меловой,Адмиралъ,Разовый подход,A,1723755600,1723842000,1320.0,600,2880,,,8/16/2024,8/17/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838133,42,Меловой,Адмиралъ,Разовый подход,A,1723842000,1723928400,1320.0,600,2880,,,8/17/2024,8/18/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838134,42,Меловой,Адмиралъ,Разовый подход,A,1723928400,1724014800,1320.0,600,2880,,,8/18/2024,8/19/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838135,42,Меловой,Адмиралъ,Разовый подход,A,1724014800,1724101200,1320.0,600,2880,,,8/19/2024,8/20/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838273,42,Меловой,Адмиралъ,Разовый подход,A,1724101200,1724187600,1320.0,600,2880,,,8/20/2024,8/21/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838274,42,Меловой,Адмиралъ,Разовый подход,A,1724187600,1724274000,1320.0,600,2880,,,8/21/2024,8/22/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838275,42,Меловой,Адмиралъ,Разовый подход,A,1724274000,1724360400,1320.0,600,2880,,,8/22/2024,8/23/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838276,42,Меловой,Адмиралъ,Разовый подход,A,1724360400,1724446800,1320.0,600,2880,,,8/23/2024,8/24/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838277,42,Меловой,Адмиралъ,Разовый подход,A,1724446800,1724533200,1320.0,600,2880,,,8/24/2024,8/25/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838304,42,Меловой,Адмиралъ,Разовый подход,A,1724446800,1724533200,1320.0,600,2880,,,8/24/2024,8/25/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838305,42,Меловой,Адмиралъ,Разовый подход,A,1724533200,1724619600,1320.0,600,2880,,,8/25/2024,8/26/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838306,42,Меловой,Адмиралъ,Разовый подход,A,1724619600,1724706000,1320.0,600,2880,,,8/26/2024,8/27/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838307,42,Меловой,Адмиралъ,Разовый подход,A,1724706000,1724792400,1320.0,600,2880,,,8/27/2024,8/28/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838309,42,Меловой,Адмиралъ,Разовый подход,A,1724792400,1724878800,1320.0,600,2880,,,8/28/2024,8/29/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838310,42,Меловой,Адмиралъ,Разовый подход,A,1724878800,1724965200,1320.0,600,2880,,,8/29/2024,8/30/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838320,42,Меловой,Адмиралъ,Разовый подход,A,1724965200,1725051600,1320.0,600,2880,,,8/30/2024,8/31/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838330,42,Меловой,Адмиралъ,Разовый подход,A,1725051600,1725138000,1320.0,600,2880,,,8/31/2024,9/1/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838360,42,Меловой,Адмиралъ,Разовый подход,A,1725138000,1725224400,1320.0,600,2880,,,9/1/2024,9/2/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838361,42,Меловой,Адмиралъ,Разовый подход,A,1725224400,1725310800,1320.0,600,2880,,,9/2/2024,9/3/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838362,42,Меловой,Адмиралъ,Разовый подход,A,1725310800,1725397200,1320.0,600,2880,,,9/3/2024,9/4/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838372,42,Меловой,Адмиралъ,Разовый подход,A,1725397200,1725483600,1320.0,600,2880,,,9/4/2024,9/5/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838373,42,Меловой,Адмиралъ,Разовый подход,A,1725483600,1725570000,1320.0,600,2880,,,9/5/2024,9/6/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838374,42,Меловой,Адмиралъ,Разовый подход,A,1725570000,1725656400,1320.0,600,2880,,,9/6/2024,9/7/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838375,42,Меловой,Адмиралъ,Разовый подход,A,1725656400,1725742800,1320.0,600,2880,,,9/7/2024,9/8/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838449,42,Меловой,Адмиралъ,Разовый подход,A,1725742800,1725829200,1320.0,600,2880,,,9/8/2024,9/9/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838450,42,Меловой,Адмиралъ,Разовый подход,A,1725829200,1725915600,1320.0,600,2880,,,9/9/2024,9/10/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838451,42,Меловой,Адмиралъ,Разовый подход,A,1725915600,1726002000,1320.0,600,2880,,,9/10/2024,9/11/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838454,42,Меловой,Адмиралъ,Разовый подход,A,1726002000,1726088400,1320.0,600,2880,,,9/11/2024,9/12/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838456,42,Меловой,Адмиралъ,Разовый подход,A,1726088400,1726174800,1320.0,600,2880,,,9/12/2024,9/13/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838459,42,Меловой,Адмиралъ,Разовый подход,A,1726174800,1726261200,1320.0,600,2880,,,9/13/2024,9/14/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838460,42,Меловой,Адмиралъ,Разовый подход,A,1726261200,1726347600,1320.0,600,2880,,,9/14/2024,9/15/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838461,42,Меловой,Адмиралъ,Разовый подход,A,1726347600,1726434000,1320.0,600,2880,,,9/15/2024,9/16/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838463,42,Меловой,Адмиралъ,Разовый подход,A,1726434000,1726520400,1320.0,600,2880,,,9/16/2024,9/17/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838464,42,Меловой,Адмиралъ,Разовый подход,A,1726520400,1726606800,1320.0,600,2880,,,9/17/2024,9/18/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838465,42,Меловой,Адмиралъ,Разовый подход,A,1726606800,1726693200,1320.0,600,2880,,,9/18/2024,9/19/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838466,42,Меловой,Адмиралъ,Разовый подход,A,1726693200,1726779600,1320.0,600,2880,,,9/19/2024,9/20/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838468,42,Меловой,Адмиралъ,Разовый подход,A,1726779600,1726866000,1320.0,600,2880,,,9/20/2024,9/21/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838469,42,Меловой,Адмиралъ,Разовый подход,A,1726866000,1726952400,1320.0,600,2880,,,9/21/2024,9/22/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838470,42,Меловой,Адмиралъ,Разовый подход,A,1726952400,1727038800,1320.0,600,2880,,,9/22/2024,9/23/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
838472,42,Меловой,Адмиралъ,Разовый подход,A,1727038800,1727125200,1320.0,600,2880,,,9/23/2024,9/24/2024,1900-01-01 22:00:00,10:00:00 AM,37.696817,55.69106,22.0,0.0
